Time,Simulated Rotating and Flaring Flux,Random sinewave,Random Flares,Error
0.4236329029271053,0.9958352025073562,0.9998936512312208,1.0,0.01
0.4250218632645712,0.9999785093424008,0.9998912109860607,1.0,0.01
0.42641082360203714,0.996370110993964,0.9998887746393518,1.0,0.01
0.4277997839395031,0.9986061142350688,0.9998863422784003,1.0,0.01
0.42918874427696896,1.0037542168338796,0.9998839139903699,1.0,0.01
0.4305777046144349,1.0018676067507302,0.9998814898622782,1.0,0.01
0.4319666649519008,1.0040028234717873,0.9998790699809939,1.0,0.01
0.4333556252893667,0.9993314512109813,0.999876654433233,1.0,0.01
0.43474458562683266,1.0014100863176394,0.9998742433055571,1.0,0.01
0.43613354596429854,0.9986332671458306,0.9998718366843684,1.0,0.01
0.4375225063017645,0.9986238220257886,0.9998694346559084,1.0,0.01
0.4389114666392304,0.9982289075712515,0.9998670373062536,1.0,0.01
0.4403004269766963,0.9992753800138938,0.999864644721313,1.0,0.01
0.44168938731416224,0.9979363448620292,0.9998622569868247,1.0,0.01
0.4430783476516282,1.0015998706667706,0.9998598741883533,1.0,0.01
0.44446730798909406,0.9949147800475285,0.9998574964112862,1.0,0.01
0.44585626832656,0.9993058716068773,0.9998551237408309,1.0,0.01
0.44724522866402594,1.0008494768816312,0.9998527562620121,1.0,0.01
0.4486341890014918,0.9980874044399394,0.9998503940596682,1.0,0.01
0.45002314933895776,0.9973857713343867,0.9998480372184488,1.0,0.01
0.45141210967642365,0.9995543129393748,0.9998456858228112,1.0,0.01
0.4528010700138896,1.0033372373298866,0.9998433399570175,1.0,0.01
0.4541900303513555,0.998960250171639,0.9998409997051317,1.0,0.01
0.4555789906888214,1.0009514932530166,0.9998386651510168,1.0,0.01
0.45696795102628734,0.9998995741437952,0.9998363363783316,1.0,0.01
0.4583569113637533,1.0026469705099759,0.9998340134705272,1.0,0.01
0.45974587170121917,1.0008669315852265,0.9998316965108452,1.0,0.01
0.4611348320386851,1.002168745988221,0.9998293855823138,1.0,0.01
0.46252379237615104,0.9985579914785737,0.999827080767745,1.0,0.01
0.4639127527136169,1.0025493024605894,0.9998247821497317,1.0,0.01
0.46530171305108287,0.99972740669342,0.9998224898106448,1.0,0.01
0.4666906733885488,0.9994537076699228,0.9998202038326304,1.0,0.01
0.4680796337260147,1.0012978427062436,0.9998179242976062,1.0,0.01
0.4694685940634806,0.9986534737635673,0.9998156512872595,1.0,0.01
0.4708575544009465,0.9991438951425077,0.9998133848830434,1.0,0.01
0.47224651473841245,1.0041137271873823,0.9998111251661744,1.0,0.01
0.4736354750758784,0.9996652406489589,0.9998088722176295,1.0,0.01
0.47502443541334427,1.001693853270632,0.9998066261181431,1.0,0.01
0.4764133957508102,0.9981706364743417,0.9998043869482038,1.0,0.01
0.47780235608827615,1.001737425325687,0.9998021547880527,1.0,0.01
0.47919131642574203,0.9990390703713644,0.9997999297176786,1.0,0.01
0.48058027676320797,1.0018145499333915,0.9997977118168173,1.0,0.01
0.4819692371006739,0.9996203487145942,0.999795501164947,1.0,0.01
0.4833581974381398,0.998718769026341,0.9997932978412863,1.0,0.01
0.48474715777560573,0.9981934911531795,0.9997911019247915,1.0,0.01
0.48613611811307167,1.0013882182106533,0.9997889134941529,1.0,0.01
0.48752507845053755,1.0014287647061804,0.9997867326277929,1.0,0.01
0.4889140387880035,1.0007777900588182,0.999784559403863,1.0,0.01
0.49030299912546943,0.999170000256928,0.9997823939002404,1.0,0.01
0.4916919594629353,1.0001953712067246,0.9997802361945259,1.0,0.01
0.49308091980040125,1.000135435342587,0.9997780863640409,1.0,0.01
0.49446988013786713,1.0006648060177472,0.9997759444858244,1.0,0.01
0.4958588404753331,0.9958748806922854,0.9997738106366306,1.0,0.01
0.497247800812799,0.9980119948496459,0.9997716848929259,1.0,0.01
0.4986367611502649,1.001791383185069,0.9997695673308863,1.0,0.01
0.5000257214877308,1.0013658550178908,0.9997674580263946,1.0,0.01
0.5014146818251968,1.002809067961946,0.9997653570550376,1.0,0.01
0.5028036421626627,0.9969112960355158,0.9997632644921035,1.0,0.01
0.5041926025001285,0.9974094144828738,0.9997611804125793,1.0,0.01
0.5055815628375945,0.9992032071280753,0.999759104891148,1.0,0.01
0.5069705231750604,1.002081839806829,0.9997570380021857,1.0,0.01
0.5083594835125264,0.9987144787259512,0.9997549798197595,1.0,0.01
0.5097484438499923,0.996272237337408,0.999752930417624,1.0,0.01
0.5111374041874582,1.0019687630916805,0.9997508898692198,1.0,0.01
0.5125263645249241,1.0008448862581656,0.9997488582476697,1.0,0.01
0.51391532486239,1.0003032293450147,0.9997468356257767,1.0,0.01
0.5153042851998559,1.0000871843765098,0.9997448220760217,1.0,0.01
0.5166932455373219,1.001505923522732,0.99974281767056,1.0,0.01
0.5180822058747878,0.9992438482232558,0.9997408224812193,1.0,0.01
0.5194711662122538,1.0024605384862548,0.9997388365794975,1.0,0.01
0.5208601265497196,0.9967253153176036,0.9997368600365589,1.0,0.01
0.5222490868871855,0.9977050877355362,0.9997348929232333,1.0,0.01
0.5236380472246515,1.0000184906818759,0.9997329353100117,1.0,0.01
0.5250270075621174,0.9983745384670996,0.9997309872670455,1.0,0.01
0.5264159678995833,0.9992080269098872,0.9997290488641425,1.0,0.01
0.5278049282370492,0.9980654082210602,0.9997271201707655,1.0,0.01
0.5291938885745151,1.0007868270387295,0.999725201256029,1.0,0.01
0.530582848911981,0.9999152987182289,0.9997232921886974,1.0,0.01
0.531971809249447,1.0036408467945999,0.9997213930371819,1.0,0.01
0.5333607695869129,1.0006283630280979,0.9997195038695387,1.0,0.01
0.5347497299243789,0.9981197227313304,0.9997176247534659,1.0,0.01
0.5361386902618447,1.000479636783996,0.9997157557563018,1.0,0.01
0.5375276505993106,0.9966914739359753,0.9997138969450218,1.0,0.01
0.5389166109367766,0.997385850490621,0.9997120483862361,1.0,0.01
0.5403055712742425,1.0027838999215812,0.999710210146188,1.0,0.01
0.5416945316117084,1.0025604538320887,0.9997083822907507,1.0,0.01
0.5430834919491744,0.9950506102227541,0.9997065648854253,1.0,0.01
0.5444724522866402,0.9993028436003593,0.9997047579953386,1.0,0.01
0.5458614126241061,0.9982069845055432,0.9997029616852404,1.0,0.01
0.5472503729615721,1.0018063412193068,0.9997011760195013,1.0,0.01
0.548639333299038,1.0013260158435733,0.9996994010621106,1.0,0.01
0.550028293636504,0.9983692266104319,0.9996976368766741,1.0,0.01
0.5514172539739698,1.0000323964896476,0.999695883526411,1.0,0.01
0.5528062143114357,1.0006390384062571,0.9996941410741528,1.0,0.01
0.5541951746489017,1.0040592553493188,0.9996924095823401,1.0,0.01
0.5555841349863676,0.9999322219804258,0.9996906891130208,1.0,0.01
0.5569730953238335,0.997494449656383,0.999688979727848,1.0,0.01
